current_day,current_hour,current_minute,clicks,leads,spend,cpa,realized_cpc,daily_budget,max_bid,volatility,budget_status,current_day_spend
8,168,10080,0,0,0.0,0.0,3.0327,1000.0,3.75,1.0,normal,0.0
8,168,10095,12,0,45.0,45.0,3.75,1000.0,3.75,1.0,normal,45.0
8,168,10110,6,0,20.2875,20.2875,3.3813,1000.0,3.75,1.0,normal,65.2875
8,168,10125,9,0,2.8574,2.8574,0.3175,1000.0,3.75,1.0,normal,68.1449
8,169,10140,9,0,35.46,35.46,3.94,1000.0,3.94,1.0,normal,103.6049
8,169,10155,15,1,27.7437,27.7437,1.8496,1000.0,3.94,1.0,normal,131.3486
8,169,10170,15,1,36.5876,36.5876,2.4392,1000.0,3.94,1.0,normal,167.9362
8,169,10185,11,0,5.3737,5.3737,0.4885,1000.0,3.94,1.0,normal,173.3099
8,170,10200,5,0,9.6945,9.6945,1.9389,1000.0,4.05,1.0,normal,183.0044
8,170,10215,8,0,13.0262,13.0262,1.6283,1000.0,4.05,1.0,normal,196.0306
8,170,10230,14,0,27.9721,27.9721,1.998,1000.0,4.05,1.0,normal,224.0027
8,170,10245,8,0,32.0224,32.0224,4.0028,1000.0,4.05,1.0,normal,256.0251
8,171,10260,9,0,26.4011,26.4011,2.9335,1000.0,4.2,1.0,normal,282.4262
8,171,10275,7,0,13.0528,13.0528,1.8647,1000.0,4.2,1.0,normal,295.479
8,171,10290,11,0,46.2,46.2,4.2,1000.0,4.2,1.0,normal,341.679
8,171,10305,13,0,7.7719,7.7719,0.5978,1000.0,4.2,1.0,normal,349.4509
8,172,10320,17,0,39.1202,39.1202,2.3012,1000.0,4.2,1.0,normal,388.5711
8,172,10335,24,0,72.5571,72.5571,3.0232,1000.0,4.2,1.0,normal,461.1282
8,172,10350,8,0,33.6,33.6,4.2,1000.0,4.2,1.0,normal,494.7282
8,172,10365,15,2,63.0,31.5,4.2,1000.0,4.2,1.0,normal,557.7282
8,173,10380,11,2,4.8858,2.4429,0.4442,1000.0,4.03,1.0,normal,562.614
8,173,10395,12,0,37.4667,37.4667,3.1222,1000.0,4.03,1.0,normal,600.0807
8,173,10410,6,0,9.4766,9.4766,1.5794,1000.0,4.03,1.0,normal,609.5573
8,173,10425,7,0,21.1475,21.1475,3.0211,1000.0,4.03,1.0,normal,630.7048
8,174,10440,9,1,34.83,34.83,3.87,1000.0,3.87,1.0,normal,665.5348
8,174,10455,7,0,9.0562,9.0562,1.2937,1000.0,3.87,1.0,normal,674.591
8,174,10470,4,0,12.608,12.608,3.152,1000.0,3.87,1.0,normal,687.199
8,174,10485,10,0,1.769,1.769,0.1769,1000.0,3.87,1.0,normal,688.968
8,175,10500,6,0,19.7328,19.7328,3.2888,1000.0,3.72,1.0,normal,708.7008
8,175,10515,10,0,22.463,22.463,2.2463,1000.0,3.72,1.0,normal,731.1638
8,175,10530,6,0,20.4222,20.4222,3.4037,1000.0,3.72,1.0,normal,751.586
8,175,10545,11,1,12.3539,12.3539,1.1231,1000.0,3.72,1.0,normal,763.9399
8,176,10560,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9399
8,176,10575,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9399
8,176,10590,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9399
8,176,10605,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9399
8,177,10620,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9399
8,177,10635,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9399
8,177,10650,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9399
8,177,10665,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9399
8,178,10680,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9399
8,178,10695,1,0,0.01,0.01,0.01,1000.0,0.01,1.0,normal,763.9499
8,178,10710,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9499
8,178,10725,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9499
8,179,10740,1,0,0.01,0.01,0.01,1000.0,0.01,1.0,normal,763.9599
8,179,10755,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9599
8,179,10770,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9599
8,179,10785,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,normal,763.9599
8,180,10800,13,2,6.059,3.0295,0.4661,1000.0,4.2,1.0,normal,770.0189
8,180,10815,19,0,70.9647,70.9647,3.735,1000.0,4.2,1.0,normal,840.9836
8,180,10830,16,0,32.7283,32.7283,2.0455,1000.0,4.2,1.0,normal,873.7119
8,180,10845,8,1,33.6,33.6,4.2,1000.0,4.2,1.0,budget_constrained,907.3119
8,181,10860,8,0,1.0559,1.0559,0.132,1000.0,4.2,1.0,budget_constrained,908.3678
8,181,10875,10,0,7.5707,7.5707,0.7571,1000.0,4.2,1.0,budget_constrained,915.9385
8,181,10890,13,1,54.6,54.6,4.2,1000.0,4.2,1.0,budget_constrained,970.5385
8,181,10905,8,0,29.4615,29.4615,3.5321,1000.0,4.2,1.0,budget_constrained,1000.0
8,182,10920,0,0,0.0,0.0,4.2,1000.0,4.2,1.0,budget_constrained,1000.0
8,182,10935,0,0,0.0,0.0,4.1049,1000.0,4.2,1.0,budget_constrained,1000.0
8,182,10950,0,0,0.0,0.0,1.8395,1000.0,4.2,1.0,budget_constrained,1000.0
8,182,10965,0,0,0.0,0.0,2.2921,1000.0,4.2,1.0,budget_constrained,1000.0
8,183,10980,0,0,0.0,0.0,3.2255,1000.0,4.2,1.0,budget_constrained,1000.0
8,183,10995,0,0,0.0,0.0,4.0928,1000.0,4.2,1.0,budget_constrained,1000.0
8,183,11010,0,0,0.0,0.0,1.3185,1000.0,4.2,1.0,budget_constrained,1000.0
8,183,11025,0,0,0.0,0.0,4.2,1000.0,4.2,1.0,budget_constrained,1000.0
8,184,11040,0,0,0.0,0.0,4.134,1000.0,4.2,1.0,budget_constrained,1000.0
