current_day,current_hour,current_minute,clicks,leads,spend,cpa,realized_cpc,daily_budget,max_bid,volatility,budget_status,current_day_spend
8,168,10080,1,0,0.5,0.5,0.5,1000.0,0.5,1.0,normal,0.5
8,168,10095,1,0,0.5,0.5,0.5,1000.0,0.5,1.0,normal,1.0
8,168,10110,1,0,0.5,0.5,0.5,1000.0,0.5,1.0,normal,1.5
8,168,10125,1,0,0.5,0.5,0.5,1000.0,0.5,1.0,normal,2.0
8,169,10140,0,0,0.0,0.0,0.53,1000.0,0.53,1.0,normal,2.0
8,169,10155,0,0,0.0,0.0,0.53,1000.0,0.53,1.0,normal,2.0
8,169,10170,0,0,0.0,0.0,0.53,1000.0,0.53,1.0,normal,2.0
8,169,10185,1,0,0.53,0.53,0.53,1000.0,0.53,1.0,normal,2.53
8,170,10200,1,0,0.56,0.56,0.56,1000.0,0.56,1.0,normal,3.09
8,170,10215,0,0,0.0,0.0,0.4486,1000.0,0.56,1.0,normal,3.09
8,170,10230,0,0,0.0,0.0,0.56,1000.0,0.56,1.0,normal,3.09
8,170,10245,1,0,0.56,0.56,0.56,1000.0,0.56,1.0,normal,3.65
8,171,10260,2,0,1.14,1.14,0.57,1000.0,0.57,1.0,normal,4.79
8,171,10275,3,0,1.71,1.71,0.57,1000.0,0.57,1.0,normal,6.5
8,171,10290,2,0,1.14,1.14,0.57,1000.0,0.57,1.0,normal,7.64
8,171,10305,3,0,1.71,1.71,0.57,1000.0,0.57,1.0,normal,9.35
8,172,10320,2,0,1.28,1.28,0.64,1000.0,0.64,1.0,normal,10.63
8,172,10335,1,0,0.64,0.64,0.64,1000.0,0.64,1.0,normal,11.27
8,172,10350,1,0,0.64,0.64,0.64,1000.0,0.64,1.0,normal,11.91
8,172,10365,1,0,0.144,0.144,0.144,1000.0,0.64,1.0,normal,12.054
8,173,10380,2,0,1.28,1.28,0.64,1000.0,0.64,1.0,normal,13.334
8,173,10395,3,0,1.92,1.92,0.64,1000.0,0.64,1.0,normal,15.254
