current_day,current_hour,current_minute,clicks,leads,spend,cpa,realized_cpc,daily_budget,max_bid,volatility,budget_status,current_day_spend
8,168,10080,0,0,0.0,0.0,2.3277,1000.0,2.327651705596949,1.0,normal,0.0
8,168,10095,6,0,13.9659,13.9659,2.3277,1000.0,2.327651705596949,1.0,normal,13.9659
8,168,10110,9,0,10.4522,10.4522,1.1614,1000.0,2.327651705596949,1.0,normal,24.4181
8,168,10125,7,0,15.6528,15.6528,2.2361,1000.0,2.327651705596949,1.0,normal,40.0709
8,169,10140,6,0,8.683,8.683,1.4472,1000.0,2.327651705596949,1.0,normal,48.7539
8,169,10155,7,0,16.2936,16.2936,2.3277,1000.0,2.327651705596949,1.0,normal,65.0475
8,169,10170,15,0,18.3674,18.3674,1.2245,1000.0,2.327651705596949,1.0,normal,83.4149
8,169,10185,5,0,11.6383,11.6383,2.3277,1000.0,2.327651705596949,1.0,normal,95.0532
8,170,10200,9,1,25.3481,25.3481,2.8165,1000.0,2.8164585637723083,1.0,normal,120.4013
8,170,10215,4,0,11.2658,11.2658,2.8165,1000.0,2.8164585637723083,1.0,normal,131.6671
8,170,10230,5,0,0.0243,0.0243,0.0049,1000.0,2.8164585637723083,1.0,normal,131.6914
8,170,10245,8,0,5.7984,5.7984,0.7248,1000.0,2.8164585637723083,1.0,normal,137.4898
8,171,10260,3,0,10.2237,10.2237,3.4079,1000.0,3.4079148621644935,1.0,normal,147.7135
8,171,10275,7,0,5.1953,5.1953,0.7422,1000.0,3.4079148621644935,1.0,normal,152.9088
8,171,10290,7,0,15.6968,15.6968,2.2424,1000.0,3.4079148621644935,1.0,normal,168.6056
8,171,10305,9,0,4.8437,4.8437,0.5382,1000.0,3.4079148621644935,1.0,normal,173.4493
8,172,10320,14,0,57.7301,57.7301,4.1236,1000.0,4.123576983219038,1.0,normal,231.1794
8,172,10335,12,0,49.4829,49.4829,4.1236,1000.0,4.123576983219038,1.0,normal,280.6623
8,172,10350,8,0,32.9886,32.9886,4.1236,1000.0,4.123576983219038,1.0,normal,313.6509
8,172,10365,5,0,19.2117,19.2117,3.8423,1000.0,4.123576983219038,1.0,normal,332.8626
8,173,10380,9,0,24.6812,24.6812,2.7424,1000.0,4.535934681540942,1.0,normal,357.5438
8,173,10395,9,0,8.2359,8.2359,0.9151,1000.0,4.535934681540942,1.0,normal,365.7797
8,173,10410,13,1,58.9672,58.9672,4.5359,1000.0,4.535934681540942,1.0,normal,424.7469
8,173,10425,7,0,16.2204,16.2204,2.3172,1000.0,4.535934681540942,1.0,normal,440.9673
8,174,10440,15,0,74.8429,74.8429,4.9895,1000.0,4.989528149695037,1.0,normal,515.8102
8,174,10455,17,0,61.2459,61.2459,3.6027,1000.0,4.989528149695037,1.0,normal,577.0561
8,174,10470,15,0,73.8131,73.8131,4.9209,1000.0,4.989528149695037,1.0,normal,650.8692
8,174,10485,12,1,48.3188,48.3188,4.0266,1000.0,4.989528149695037,1.0,normal,699.188
8,175,10500,11,0,52.1406,52.1406,4.7401,1000.0,4.740051742210285,1.0,normal,751.3286
8,175,10515,7,0,18.5223,18.5223,2.646,1000.0,4.740051742210285,1.0,normal,769.8509
8,175,10530,16,0,13.209,13.209,0.8256,1000.0,4.740051742210285,1.0,normal,783.0599
8,175,10545,7,0,33.1804,33.1804,4.7401,1000.0,4.740051742210285,1.0,normal,816.2403
8,176,10560,11,0,39.1054,39.1054,3.555,1000.0,3.5550388066577137,1.0,normal,855.3457
8,176,10575,5,0,4.8176,4.8176,0.9635,1000.0,3.5550388066577137,1.0,normal,860.1633
8,176,10590,9,0,14.091,14.091,1.5657,1000.0,3.5550388066577137,1.0,normal,874.2543
8,176,10605,11,0,24.956,24.956,2.2687,1000.0,3.5550388066577137,1.0,normal,899.2103
8,177,10620,7,0,10.7878,10.7878,1.5411,1000.0,2.399651194493957,1.0,budget_constrained,909.9981
8,177,10635,2,0,3.6825,3.6825,1.8413,1000.0,2.399651194493957,1.0,budget_constrained,913.6806
8,177,10650,10,0,17.4417,17.4417,1.7442,1000.0,2.399651194493957,1.0,budget_constrained,931.1223
8,177,10665,5,0,11.9983,11.9983,2.3997,1000.0,2.399651194493957,1.0,budget_constrained,943.1206
8,178,10680,7,0,11.0331,11.0331,1.5762,1000.0,1.619764556283421,1.0,budget_constrained,954.1537
8,178,10695,3,0,4.8593,4.8593,1.6198,1000.0,1.619764556283421,1.0,budget_constrained,959.013
8,178,10710,5,0,1.405,1.405,0.281,1000.0,1.619764556283421,1.0,budget_constrained,960.418
8,178,10725,1,0,1.6198,1.6198,1.6198,1000.0,1.619764556283421,1.0,budget_constrained,962.0378
8,179,10740,2,0,2.1867,2.1867,1.0933,1000.0,1.0933410754913093,1.0,budget_constrained,964.2245
8,179,10755,2,0,2.1602,2.1602,1.0801,1000.0,1.0933410754913093,1.0,budget_constrained,966.3847
