current_day,current_hour,current_minute,clicks,leads,spend,cpa,realized_cpc,daily_budget,max_bid,volatility,budget_status,current_day_spend
8,168,10080,0,0,0.0,0.0,2.2039,1000.0,4.38,1.0,normal,0.0
8,168,10095,14,0,45.9803,45.9803,3.2843,1000.0,4.38,1.0,normal,45.9803
8,168,10110,13,0,56.94,56.94,4.38,1000.0,4.38,1.0,normal,102.9203
8,168,10125,11,0,30.9116,30.9116,2.8101,1000.0,4.38,1.0,normal,133.8319
8,169,10140,11,1,37.0403,37.0403,3.3673,1000.0,4.53,1.0,normal,170.8722
8,169,10155,5,0,12.2361,12.2361,2.4472,1000.0,4.53,1.0,normal,183.1083
8,169,10170,12,0,47.3473,47.3473,3.9456,1000.0,4.53,1.0,normal,230.4556
8,169,10185,11,0,14.0197,14.0197,1.2745,1000.0,4.53,1.0,normal,244.4753
8,170,10200,15,0,20.3431,20.3431,1.3562,1000.0,4.67,1.0,normal,264.8184
8,170,10215,14,0,65.38,65.38,4.67,1000.0,4.67,1.0,normal,330.1984
8,170,10230,12,0,54.0567,54.0567,4.5047,1000.0,4.67,1.0,normal,384.2551
8,170,10245,14,0,36.3726,36.3726,2.598,1000.0,4.67,1.0,normal,420.6277
8,171,10260,10,2,48.2,24.1,4.82,1000.0,4.82,1.0,normal,468.8277
8,171,10275,9,0,7.8199,7.8199,0.8689,1000.0,4.82,1.0,normal,476.6476
8,171,10290,14,0,11.1716,11.1716,0.798,1000.0,4.82,1.0,normal,487.8192
8,171,10305,19,0,11.9734,11.9734,0.6302,1000.0,4.82,1.0,normal,499.7926
8,172,10320,15,0,30.0863,30.0863,2.0058,1000.0,4.82,1.0,normal,529.8789
8,172,10335,5,0,24.1,24.1,4.82,1000.0,4.82,1.0,normal,553.9789
8,172,10350,11,1,15.8073,15.8073,1.437,1000.0,4.82,1.0,normal,569.7862
8,172,10365,17,0,33.5716,33.5716,1.9748,1000.0,4.82,1.0,normal,603.3578
8,173,10380,7,0,23.5104,23.5104,3.3586,1000.0,5.3,1.0,normal,626.8682
8,173,10395,10,0,42.558,42.558,4.2558,1000.0,5.3,1.0,normal,669.4262
8,173,10410,11,1,58.3,58.3,5.3,1000.0,5.3,1.0,normal,727.7262
8,173,10425,19,2,70.0808,35.0404,3.6885,1000.0,5.3,1.0,normal,797.807
8,174,10440,17,1,48.4614,48.4614,2.8507,1000.0,5.83,1.0,normal,846.2684
8,174,10455,15,0,73.2379,73.2379,4.8825,1000.0,5.83,1.0,budget_constrained,919.5063
8,174,10470,12,1,69.96,69.96,5.83,1000.0,5.83,1.0,budget_constrained,989.4663
8,174,10485,1,0,10.5337,10.5337,5.8168,1000.0,5.83,1.0,budget_depleted,1000.0
8,175,10500,0,0,0.0,0.0,0.0,1000.0,6.41,1.0,budget_depleted,1000.0
8,175,10515,0,0,0.0,0.0,0.0,1000.0,6.41,1.0,budget_depleted,1000.0
8,175,10530,0,0,0.0,0.0,0.0,1000.0,6.41,1.0,budget_depleted,1000.0
8,175,10545,0,0,0.0,0.0,0.0,1000.0,6.41,1.0,budget_depleted,1000.0
8,176,10560,0,0,0.0,0.0,0.0,1000.0,7.05,1.0,budget_depleted,1000.0
8,176,10575,0,0,0.0,0.0,0.0,1000.0,7.05,1.0,budget_depleted,1000.0
8,176,10590,0,0,0.0,0.0,0.0,1000.0,7.05,1.0,budget_depleted,1000.0
8,176,10605,0,0,0.0,0.0,0.0,1000.0,7.05,1.0,budget_depleted,1000.0
8,177,10620,0,0,0.0,0.0,0.0,1000.0,7.36,1.0,budget_depleted,1000.0
8,177,10635,0,0,0.0,0.0,0.0,1000.0,7.36,1.0,budget_depleted,1000.0
8,177,10650,0,0,0.0,0.0,0.0,1000.0,7.36,1.0,budget_depleted,1000.0
8,177,10665,0,0,0.0,0.0,0.0,1000.0,7.36,1.0,budget_depleted,1000.0
8,178,10680,0,0,0.0,0.0,0.0,1000.0,7.66,1.0,budget_depleted,1000.0
8,178,10695,0,0,0.0,0.0,0.0,1000.0,7.66,1.0,budget_depleted,1000.0
8,178,10710,0,0,0.0,0.0,0.0,1000.0,7.66,1.0,budget_depleted,1000.0
8,178,10725,0,0,0.0,0.0,0.0,1000.0,7.66,1.0,budget_depleted,1000.0
8,179,10740,0,0,0.0,0.0,0.0,1000.0,7.95,1.0,budget_depleted,1000.0
8,179,10755,0,0,0.0,0.0,0.0,1000.0,7.95,1.0,budget_depleted,1000.0
8,179,10770,0,0,0.0,0.0,0.0,1000.0,7.95,1.0,budget_depleted,1000.0
8,179,10785,0,0,0.0,0.0,0.0,1000.0,7.95,1.0,budget_depleted,1000.0
8,180,10800,0,0,0.0,0.0,0.0,1000.0,7.95,1.0,budget_depleted,1000.0
8,180,10815,0,0,0.0,0.0,0.0,1000.0,7.95,1.0,budget_depleted,1000.0
8,180,10830,0,0,0.0,0.0,0.0,1000.0,7.95,1.0,budget_depleted,1000.0
8,180,10845,0,0,0.0,0.0,0.0,1000.0,7.95,1.0,budget_depleted,1000.0
8,181,10860,0,0,0.0,0.0,0.0,1000.0,6.52,1.0,budget_depleted,1000.0
8,181,10875,0,0,0.0,0.0,0.0,1000.0,6.52,1.0,budget_depleted,1000.0
8,181,10890,0,0,0.0,0.0,0.0,1000.0,6.52,1.0,budget_depleted,1000.0
8,181,10905,0,0,0.0,0.0,0.0,1000.0,6.52,1.0,budget_depleted,1000.0
8,182,10920,0,0,0.0,0.0,0.0,1000.0,5.35,1.0,budget_depleted,1000.0
8,182,10935,0,0,0.0,0.0,0.0,1000.0,5.35,1.0,budget_depleted,1000.0
8,182,10950,0,0,0.0,0.0,0.0,1000.0,5.35,1.0,budget_depleted,1000.0
8,182,10965,0,0,0.0,0.0,0.0,1000.0,5.35,1.0,budget_depleted,1000.0
8,183,10980,0,0,0.0,0.0,0.0,1000.0,2.11,1.0,budget_depleted,1000.0
8,183,10995,0,0,0.0,0.0,0.0,1000.0,2.11,1.0,budget_depleted,1000.0
8,183,11010,0,0,0.0,0.0,0.0,1000.0,2.11,1.0,budget_depleted,1000.0
8,183,11025,0,0,0.0,0.0,0.0,1000.0,2.11,1.0,budget_depleted,1000.0
8,184,11040,0,0,0.0,0.0,0.0,1000.0,2.11,1.0,budget_depleted,1000.0
8,184,11055,0,0,0.0,0.0,0.0,1000.0,2.11,1.0,budget_depleted,1000.0
8,184,11070,0,0,0.0,0.0,0.0,1000.0,2.11,1.0,budget_depleted,1000.0
8,184,11085,0,0,0.0,0.0,0.0,1000.0,2.11,1.0,budget_depleted,1000.0
8,185,11100,0,0,0.0,0.0,0.0,1000.0,2.05,1.0,budget_depleted,1000.0
8,185,11115,0,0,0.0,0.0,0.0,1000.0,2.05,1.0,budget_depleted,1000.0
8,185,11130,0,0,0.0,0.0,0.0,1000.0,2.05,1.0,budget_depleted,1000.0
8,185,11145,0,0,0.0,0.0,0.0,1000.0,2.05,1.0,budget_depleted,1000.0
8,186,11160,0,0,0.0,0.0,0.0,1000.0,2.0,1.0,budget_depleted,1000.0
8,186,11175,0,0,0.0,0.0,0.0,1000.0,2.0,1.0,budget_depleted,1000.0
8,186,11190,0,0,0.0,0.0,0.0,1000.0,2.0,1.0,budget_depleted,1000.0
8,186,11205,0,0,0.0,0.0,0.0,1000.0,2.0,1.0,budget_depleted,1000.0
8,187,11220,0,0,0.0,0.0,0.0,1000.0,1.94,1.0,budget_depleted,1000.0
8,187,11235,0,0,0.0,0.0,0.0,1000.0,1.94,1.0,budget_depleted,1000.0
8,187,11250,0,0,0.0,0.0,0.0,1000.0,1.94,1.0,budget_depleted,1000.0
8,187,11265,0,0,0.0,0.0,0.0,1000.0,1.94,1.0,budget_depleted,1000.0
8,188,11280,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,188,11295,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,188,11310,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,188,11325,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,189,11340,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,189,11355,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,189,11370,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,189,11385,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,190,11400,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,190,11415,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,190,11430,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,190,11445,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,191,11460,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,191,11475,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,191,11490,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
8,191,11505,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,budget_depleted,1000.0
9,192,11520,0,0,0.0,0.0,0.0,1000.0,2.52,1.0,normal,0.0
9,192,11535,5,0,11.6146,11.6146,2.3229,1000.0,2.52,1.0,normal,11.6146
9,192,11550,7,0,15.1356,15.1356,2.1622,1000.0,2.52,1.0,normal,26.7502
9,192,11565,3,0,4.662,4.662,1.554,1000.0,2.52,1.0,normal,31.4122
9,193,11580,7,0,14.49,14.49,2.07,1000.0,2.07,1.0,normal,45.9022
9,193,11595,6,0,9.6755,9.6755,1.6126,1000.0,2.07,1.0,normal,55.5777
9,193,11610,3,0,6.21,6.21,2.07,1000.0,2.07,1.0,normal,61.7877
9,193,11625,8,0,3.4622,3.4622,0.4328,1000.0,2.07,1.0,normal,65.2499
9,194,11640,3,0,5.07,5.07,1.69,1000.0,1.69,1.0,normal,70.3199
