current_day,current_hour,current_minute,clicks,leads,spend,cpa,realized_cpc,daily_budget,max_bid,volatility,budget_status,current_day_spend
8,168,10080,13,1,60.6895,60.6895,4.6684,700.0,5.0,1.0,normal,60.6895
8,168,10095,10,1,50.0,50.0,5.0,700.0,5.0,1.0,normal,110.6895
8,168,10110,11,0,1.8259,1.8259,0.166,700.0,5.0,1.0,normal,112.5154
8,168,10125,9,1,45.0,45.0,5.0,700.0,5.0,1.0,normal,157.5154
8,169,10140,11,0,3.9528,3.9528,0.3593,700.0,4.675,1.0,normal,161.4682
8,169,10155,9,0,9.1846,9.1846,1.0205,700.0,4.675,1.0,normal,170.6528
8,169,10170,9,0,33.509,33.509,3.7232,700.0,4.675,1.0,normal,204.1618
8,169,10185,8,0,30.6414,30.6414,3.8302,700.0,4.675,1.0,normal,234.8032
8,170,10200,13,0,50.1394,50.1394,3.8569,700.0,3.856875,1.0,normal,284.9426
8,170,10215,4,0,15.4275,15.4275,3.8569,700.0,3.856875,1.0,normal,300.3701
8,170,10230,11,0,37.3992,37.3992,3.3999,700.0,3.856875,1.0,normal,337.7693
8,170,10245,13,0,5.6196,5.6196,0.4323,700.0,3.856875,1.0,normal,343.3889
8,171,10260,6,0,1.1583,1.1583,0.1931,700.0,3.181921875,1.0,normal,344.5472
8,171,10275,9,0,19.6542,19.6542,2.1838,700.0,3.181921875,1.0,normal,364.2014
8,171,10290,11,1,32.5668,32.5668,2.9606,700.0,3.181921875,1.0,normal,396.7682
8,171,10305,12,0,32.833,32.833,2.7361,700.0,3.181921875,1.0,normal,429.6012
8,172,10320,3,0,2.6953,2.6953,0.8984,700.0,2.6250855468750003,1.0,normal,432.2965
8,172,10335,7,0,18.3756,18.3756,2.6251,700.0,2.6250855468750003,1.0,normal,450.6721
8,172,10350,7,0,18.3756,18.3756,2.6251,700.0,2.6250855468750003,1.0,normal,469.0477
8,172,10365,8,0,20.7682,20.7682,2.596,700.0,2.6250855468750003,1.0,normal,489.8159
8,173,10380,7,0,15.1599,15.1599,2.1657,700.0,2.1656955761718755,1.0,normal,504.9758
8,173,10395,13,0,28.154,28.154,2.1657,700.0,2.1656955761718755,1.0,normal,533.1298
8,173,10410,4,0,8.6628,8.6628,2.1657,700.0,2.1656955761718755,1.0,normal,541.7926
8,173,10425,4,0,7.8744,7.8744,1.9686,700.0,2.1656955761718755,1.0,normal,549.667
8,174,10440,4,0,1.0524,1.0524,0.2631,700.0,1.6242716821289065,1.0,normal,550.7194
