current_day,current_hour,current_minute,clicks,leads,spend,cpa,realized_cpc,daily_budget,max_bid,volatility,budget_status,current_day_spend
8,168,10080,5,0,10.9778,10.9778,2.1956,1000.0,3.735048988849499,1.0,normal,10.9778
8,168,10095,10,0,10.2522,10.2522,1.0252,1000.0,3.735048988849499,1.0,normal,21.23
8,168,10110,10,0,37.3505,37.3505,3.735,1000.0,3.735048988849499,1.0,normal,58.5805
8,168,10125,8,0,6.8001,6.8001,0.85,1000.0,3.735048988849499,1.0,normal,65.3806
8,169,10140,6,0,14.3737,14.3737,2.3956,1000.0,4.519409276507894,1.0,normal,79.7543
8,169,10155,8,0,24.0504,24.0504,3.0063,1000.0,4.519409276507894,1.0,normal,103.8047
8,169,10170,14,1,4.6411,4.6411,0.3315,1000.0,4.519409276507894,1.0,normal,108.4458
8,169,10185,13,1,31.7896,31.7896,2.4454,1000.0,4.519409276507894,1.0,normal,140.2354
8,170,10200,8,0,24.9265,24.9265,3.1158,1000.0,5.468485224574553,1.0,normal,165.1619
8,170,10215,7,0,22.8463,22.8463,3.2638,1000.0,5.468485224574553,1.0,normal,188.0082
8,170,10230,13,0,66.8822,66.8822,5.1448,1000.0,5.468485224574553,1.0,normal,254.8904
8,170,10245,11,0,37.5488,37.5488,3.4135,1000.0,5.468485224574553,1.0,normal,292.4392
8,171,10260,23,0,35.588,35.588,1.5473,1000.0,6.61686712173521,1.0,normal,328.0272
8,171,10275,17,0,111.2857,111.2857,6.5462,1000.0,6.61686712173521,1.0,normal,439.3129
8,171,10290,11,1,71.6938,71.6938,6.5176,1000.0,6.61686712173521,1.0,normal,511.0067
8,171,10305,13,1,62.2319,62.2319,4.7871,1000.0,6.61686712173521,1.0,normal,573.2386
8,172,10320,23,0,148.0502,148.0502,6.437,1000.0,7.278553833908732,1.0,normal,721.2888
8,172,10335,23,0,1.9276,1.9276,0.0838,1000.0,7.278553833908732,1.0,normal,723.2164
8,172,10350,19,0,59.8473,59.8473,3.1499,1000.0,7.278553833908732,1.0,normal,783.0637
8,172,10365,13,1,6.7671,6.7671,0.5205,1000.0,7.278553833908732,1.0,normal,789.8308
8,173,10380,22,1,38.8049,38.8049,1.7639,1000.0,7.278553833908732,1.0,normal,828.6357
8,173,10395,24,1,169.4896,169.4896,7.0621,1000.0,7.278553833908732,1.0,budget_constrained,998.1253
8,173,10410,1,0,1.8747,1.8747,1.6691,1000.0,7.278553833908732,1.0,budget_depleted,1000.0
8,173,10425,0,0,0.0,0.0,0.0,1000.0,7.278553833908732,1.0,budget_depleted,1000.0
8,174,10440,0,0,0.0,0.0,0.0,1000.0,6.550698450517859,1.0,budget_depleted,1000.0
8,174,10455,0,0,0.0,0.0,0.0,1000.0,6.550698450517859,1.0,budget_depleted,1000.0
8,174,10470,0,0,0.0,0.0,0.0,1000.0,6.550698450517859,1.0,budget_depleted,1000.0
8,174,10485,0,0,0.0,0.0,0.0,1000.0,6.550698450517859,1.0,budget_depleted,1000.0
8,175,10500,0,0,0.0,0.0,0.0,1000.0,5.895628605466073,1.0,budget_depleted,1000.0
8,175,10515,0,0,0.0,0.0,0.0,1000.0,5.895628605466073,1.0,budget_depleted,1000.0
8,175,10530,0,0,0.0,0.0,0.0,1000.0,5.895628605466073,1.0,budget_depleted,1000.0
