current_day,current_hour,current_minute,clicks,leads,spend,cpa,realized_cpc,daily_budget,max_bid,volatility,budget_status,current_day_spend
8,168,10080,0,0,0.0,0.0,1.1798,1000.0,3.16,1.0,normal,0.0
8,168,10095,9,0,28.44,28.44,3.16,1000.0,3.16,1.0,normal,28.44
8,168,10110,10,0,4.3799,4.3799,0.438,1000.0,3.16,1.0,normal,32.8199
8,168,10125,6,0,18.96,18.96,3.16,1000.0,3.16,1.0,normal,51.7799
8,169,10140,8,2,26.56,13.28,3.32,1000.0,3.32,1.0,normal,78.3399
8,169,10155,8,0,26.56,26.56,3.32,1000.0,3.32,1.0,normal,104.8999
8,169,10170,7,1,23.24,23.24,3.32,1000.0,3.32,1.0,normal,128.1399
8,169,10185,6,0,15.8623,15.8623,2.6437,1000.0,3.32,1.0,normal,144.0022
8,170,10200,6,0,20.94,20.94,3.49,1000.0,3.49,1.0,normal,164.9422
8,170,10215,11,1,21.9534,21.9534,1.9958,1000.0,3.49,1.0,normal,186.8956
8,170,10230,3,0,10.47,10.47,3.49,1000.0,3.49,1.0,normal,197.3656
8,170,10245,5,0,3.0972,3.0972,0.6194,1000.0,3.49,1.0,normal,200.4628
8,171,10260,8,1,1.3503,1.3503,0.1688,1000.0,3.6,1.0,normal,201.8131
8,171,10275,8,0,6.4458,6.4458,0.8057,1000.0,3.6,1.0,normal,208.2589
8,171,10290,11,0,39.6,39.6,3.6,1000.0,3.6,1.0,normal,247.8589
8,171,10305,7,0,14.1737,14.1737,2.0248,1000.0,3.6,1.0,normal,262.0326
8,172,10320,5,0,19.8,19.8,3.96,1000.0,3.96,1.0,normal,281.8326
8,172,10335,7,0,21.9871,21.9871,3.141,1000.0,3.96,1.0,normal,303.8197
8,172,10350,8,0,31.68,31.68,3.96,1000.0,3.96,1.0,normal,335.4997
8,172,10365,12,0,47.52,47.52,3.96,1000.0,3.96,1.0,normal,383.0197
8,173,10380,3,0,12.48,12.48,4.16,1000.0,4.16,1.0,normal,395.4997
8,173,10395,4,0,11.793,11.793,2.9482,1000.0,4.16,1.0,normal,407.2927
8,173,10410,15,2,19.9359,9.9679,1.3291,1000.0,4.16,1.0,normal,427.2286
8,173,10425,4,0,13.5684,13.5684,3.3921,1000.0,4.16,1.0,normal,440.797
8,174,10440,8,0,3.6292,3.6292,0.4537,1000.0,4.31,1.0,normal,444.4262
8,174,10455,11,0,20.135,20.135,1.8305,1000.0,4.31,1.0,normal,464.5612
8,174,10470,9,0,22.1973,22.1973,2.4664,1000.0,4.31,1.0,normal,486.7585
8,174,10485,10,0,43.1,43.1,4.31,1000.0,4.31,1.0,normal,529.8585
8,175,10500,13,1,31.0119,31.0119,2.3855,1000.0,4.46,1.0,normal,560.8704
8,175,10515,14,2,43.7909,21.8955,3.1279,1000.0,4.46,1.0,normal,604.6613
8,175,10530,8,1,18.4953,18.4953,2.3119,1000.0,4.46,1.0,normal,623.1566
8,175,10545,5,1,15.5579,15.5579,3.1116,1000.0,4.46,1.0,normal,638.7145
8,176,10560,12,0,31.2139,31.2139,2.6012,1000.0,4.46,1.0,normal,669.9284
8,176,10575,5,0,22.16,22.16,4.432,1000.0,4.46,1.0,normal,692.0884
8,176,10590,9,0,0.5817,0.5817,0.0646,1000.0,4.46,1.0,normal,692.6701
8,176,10605,9,1,18.7351,18.7351,2.0817,1000.0,4.46,1.0,normal,711.4052
8,177,10620,17,1,47.2786,47.2786,2.7811,1000.0,4.62,1.0,normal,758.6838
8,177,10635,9,0,7.045,7.045,0.7828,1000.0,4.62,1.0,normal,765.7288
8,177,10650,8,0,21.1296,21.1296,2.6412,1000.0,4.62,1.0,normal,786.8584
8,177,10665,12,0,51.5423,51.5423,4.2952,1000.0,4.62,1.0,normal,838.4007
8,178,10680,14,1,47.2495,47.2495,3.375,1000.0,4.76,1.0,normal,885.6502
8,178,10695,18,0,81.9195,81.9195,4.5511,1000.0,4.76,1.0,budget_constrained,967.5697
8,178,10710,11,0,18.4022,18.4022,1.6729,1000.0,4.76,1.0,budget_constrained,985.9719
8,178,10725,9,0,3.6275,3.6275,0.4031,1000.0,4.76,1.0,budget_constrained,989.5994
8,179,10740,4,0,10.4006,10.4006,2.4257,1000.0,4.91,1.0,budget_constrained,1000.0
8,179,10755,0,0,0.0,0.0,0.2771,1000.0,4.91,1.0,budget_constrained,1000.0
8,179,10770,0,0,0.0,0.0,4.1583,1000.0,4.91,1.0,budget_constrained,1000.0
8,179,10785,0,0,0.0,0.0,1.8913,1000.0,4.91,1.0,budget_constrained,1000.0
8,180,10800,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,180,10815,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,180,10830,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,180,10845,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,181,10860,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,181,10875,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,181,10890,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,181,10905,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,182,10920,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,182,10935,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,182,10950,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,182,10965,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,183,10980,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,183,10995,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,183,11010,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,183,11025,0,0,0.0,0.0,0.01,1000.0,0.01,1.0,budget_constrained,1000.0
8,184,11040,0,0,0.0,0.0,2.7997,1000.0,4.2,1.0,budget_constrained,1000.0
8,184,11055,0,0,0.0,0.0,3.3385,1000.0,4.2,1.0,budget_constrained,1000.0
8,184,11070,0,0,0.0,0.0,3.206,1000.0,4.2,1.0,budget_constrained,1000.0
8,184,11085,0,0,0.0,0.0,4.2,1000.0,4.2,1.0,budget_constrained,1000.0
8,185,11100,0,0,0.0,0.0,4.2,1000.0,4.2,1.0,budget_constrained,1000.0
8,185,11115,0,0,0.0,0.0,3.571,1000.0,4.2,1.0,budget_constrained,1000.0
8,185,11130,0,0,0.0,0.0,4.2,1000.0,4.2,1.0,budget_constrained,1000.0
8,185,11145,0,0,0.0,0.0,3.6433,1000.0,4.2,1.0,budget_constrained,1000.0
8,186,11160,0,0,0.0,0.0,0.1064,1000.0,4.2,1.0,budget_constrained,1000.0
8,186,11175,0,0,0.0,0.0,2.0222,1000.0,4.2,1.0,budget_constrained,1000.0
8,186,11190,0,0,0.0,0.0,1.4645,1000.0,4.2,1.0,budget_constrained,1000.0
8,186,11205,0,0,0.0,0.0,0.0798,1000.0,4.2,1.0,budget_constrained,1000.0
8,187,11220,0,0,0.0,0.0,1.2173,1000.0,4.2,1.0,budget_constrained,1000.0
8,187,11235,0,0,0.0,0.0,3.4489,1000.0,4.2,1.0,budget_constrained,1000.0
8,187,11250,0,0,0.0,0.0,0.6434,1000.0,4.2,1.0,budget_constrained,1000.0
8,187,11265,0,0,0.0,0.0,3.0417,1000.0,4.2,1.0,budget_constrained,1000.0
8,188,11280,0,0,0.0,0.0,3.3987,1000.0,4.2,1.0,budget_constrained,1000.0
8,188,11295,0,0,0.0,0.0,3.336,1000.0,4.2,1.0,budget_constrained,1000.0
8,188,11310,0,0,0.0,0.0,4.2,1000.0,4.2,1.0,budget_constrained,1000.0
8,188,11325,0,0,0.0,0.0,1.4597,1000.0,4.2,1.0,budget_constrained,1000.0
8,189,11340,0,0,0.0,0.0,4.2328,1000.0,4.37,1.0,budget_constrained,1000.0
8,189,11355,0,0,0.0,0.0,1.02,1000.0,4.37,1.0,budget_constrained,1000.0
8,189,11370,0,0,0.0,0.0,3.3947,1000.0,4.37,1.0,budget_constrained,1000.0
8,189,11385,0,0,0.0,0.0,2.3647,1000.0,4.37,1.0,budget_constrained,1000.0
8,190,11400,0,0,0.0,0.0,1.3177,1000.0,4.53,1.0,budget_constrained,1000.0
8,190,11415,0,0,0.0,0.0,4.53,1000.0,4.53,1.0,budget_constrained,1000.0
8,190,11430,0,0,0.0,0.0,1.1416,1000.0,4.53,1.0,budget_constrained,1000.0
8,190,11445,0,0,0.0,0.0,0.348,1000.0,4.53,1.0,budget_constrained,1000.0
