current_day,current_hour,current_minute,clicks,leads,spend,cpa,realized_cpc,daily_budget,max_bid,volatility,budget_status,current_day_spend
8,168,10080,0,0,0.0,0.0,0.0,1200.0,0.8,1.0,normal,0.0
8,168,10095,0,0,0.0,0.0,0.8,1200.0,0.8,1.0,normal,0.0
8,168,10110,2,1,1.021,1.021,0.5105,1200.0,0.8,1.0,normal,1.021
8,168,10125,1,0,0.1639,0.1639,0.1639,1200.0,0.8,1.0,normal,1.1849
8,169,10140,0,0,0.0,0.0,0.1622,1200.0,0.8,1.0,normal,1.1849
8,169,10155,3,0,1.3668,1.3668,0.4556,1200.0,0.8,1.0,normal,2.5517
8,169,10170,5,0,4.0,4.0,0.8,1200.0,0.8,1.0,normal,6.5517
8,169,10185,4,0,2.546,2.546,0.6365,1200.0,0.8,1.0,normal,9.0977
8,170,10200,2,0,1.6,1.6,0.8,1200.0,0.8,1.0,normal,10.6977
8,170,10215,3,0,2.4,2.4,0.8,1200.0,0.8,1.0,normal,13.0977
8,170,10230,2,0,1.6,1.6,0.8,1200.0,0.8,1.0,normal,14.6977
8,170,10245,2,0,0.3378,0.3378,0.1689,1200.0,0.8,1.0,normal,15.0355
8,171,10260,1,0,0.8,0.8,0.8,1200.0,0.8,1.0,normal,15.8355
8,171,10275,3,0,2.4,2.4,0.8,1200.0,0.8,1.0,normal,18.2355
8,171,10290,3,0,2.4,2.4,0.8,1200.0,0.8,1.0,normal,20.6355
8,171,10305,0,0,0.0,0.0,0.0129,1200.0,0.8,1.0,normal,20.6355
8,172,10320,1,0,0.0284,0.0284,0.0284,1200.0,0.9,1.0,normal,20.6639
8,172,10335,2,0,1.8,1.8,0.9,1200.0,0.9,1.0,normal,22.4639
8,172,10350,0,0,0.0,0.0,0.9,1200.0,0.9,1.0,normal,22.4639
8,172,10365,5,0,3.7882,3.7882,0.7576,1200.0,0.9,1.0,normal,26.2521
8,173,10380,2,0,1.8,1.8,0.9,1200.0,0.9,1.0,normal,28.0521
8,173,10395,3,0,2.7,2.7,0.9,1200.0,0.9,1.0,normal,30.7521
8,173,10410,3,0,2.7,2.7,0.9,1200.0,0.9,1.0,normal,33.4521
8,173,10425,2,0,1.5154,1.5154,0.7577,1200.0,0.9,1.0,normal,34.9675
8,174,10440,3,0,2.7,2.7,0.9,1200.0,0.9,1.0,normal,37.6675
8,174,10455,1,0,0.9,0.9,0.9,1200.0,0.9,1.0,normal,38.5675
8,174,10470,1,0,0.9,0.9,0.9,1200.0,0.9,1.0,normal,39.4675
8,174,10485,1,1,0.9,0.9,0.9,1200.0,0.9,1.0,normal,40.3675
8,175,10500,2,0,1.8,1.8,0.9,1200.0,0.9,1.0,normal,42.1675
8,175,10515,0,0,0.0,0.0,0.9,1200.0,0.9,1.0,normal,42.1675
8,175,10530,2,0,1.8,1.8,0.9,1200.0,0.9,1.0,normal,43.9675
8,175,10545,4,0,3.6,3.6,0.9,1200.0,0.9,1.0,normal,47.5675
8,176,10560,4,0,0.9136,0.9136,0.2284,1200.0,1.01,1.0,normal,48.4811
8,176,10575,3,0,3.03,3.03,1.01,1200.0,1.01,1.0,normal,51.5111
8,176,10590,4,1,4.04,4.04,1.01,1200.0,1.01,1.0,normal,55.5511
8,176,10605,4,0,4.04,4.04,1.01,1200.0,1.01,1.0,normal,59.5911
8,177,10620,2,0,2.02,2.02,1.01,1200.0,1.01,1.0,normal,61.6111
8,177,10635,3,0,3.03,3.03,1.01,1200.0,1.01,1.0,normal,64.6411
8,177,10650,2,0,2.02,2.02,1.01,1200.0,1.01,1.0,normal,66.6611
8,177,10665,1,0,0.0043,0.0043,0.0043,1200.0,1.01,1.0,normal,66.6654
8,178,10680,1,0,0.4786,0.4786,0.4786,1200.0,1.01,1.0,normal,67.144
8,178,10695,3,0,3.03,3.03,1.01,1200.0,1.01,1.0,normal,70.174
8,178,10710,4,0,0.354,0.354,0.0885,1200.0,1.01,1.0,normal,70.528
8,178,10725,2,0,2.02,2.02,1.01,1200.0,1.01,1.0,normal,72.548
8,179,10740,1,0,0.8267,0.8267,0.8267,1200.0,1.01,1.0,normal,73.3747
8,179,10755,4,0,2.2457,2.2457,0.5614,1200.0,1.01,1.0,normal,75.6204
8,179,10770,2,0,2.02,2.02,1.01,1200.0,1.01,1.0,normal,77.6404
